Time stamp,Acceleration,Direction(vector form),High speed alert!,Direction Aler!
2024-05-15T08:35:30.602Z,0.89,-0.56i 0.24j -0.65k,No Alert,No Alert
2024-05-15T08:35:31.604Z,0.89,-0.62i 0.18j -0.62k,No Alert,No Alert
2024-05-15T08:35:32.601Z,0.91,-0.63i 0.24j -0.60k,No Alert,No Alert
2024-05-15T08:35:33.601Z,0.93,-0.65i 0.27j -0.61k,No Alert,No Alert
2024-05-15T08:35:34.601Z,0.94,-0.66i 0.29j -0.61k,No Alert,No Alert
2024-05-15T08:35:35.603Z,0.96,-0.67i 0.30j -0.61k,No Alert,No Alert
2024-05-15T08:35:36.600Z,0.97,-0.67i 0.31j -0.62k,No Alert,No Alert
2024-05-15T08:35:37.601Z,0.97,-0.69i 0.32j -0.61k,No Alert,No Alert
2024-05-15T08:35:38.602Z,0.98,-0.69i 0.32j -0.61k,No Alert,No Alert
2024-05-15T08:35:39.600Z,0.98,-0.69i 0.32j -0.61k,No Alert,No Alert
2024-05-15T08:35:40.601Z,0.98,-0.70i 0.32j -0.61k,No Alert,No Alert
2024-05-15T08:35:41.601Z,0.98,-0.70i 0.32j -0.61k,No Alert,No Alert
2024-05-15T08:35:42.600Z,0.99,-0.70i 0.32j -0.62k,No Alert,No Alert
2024-05-15T08:35:43.601Z,0.99,-0.70i 0.31j -0.62k,No Alert,No Alert
2024-05-15T08:35:44.601Z,0.99,-0.70i 0.31j -0.62k,No Alert,No Alert
2024-05-15T08:35:45.601Z,0.99,-0.70i 0.30j -0.62k,No Alert,No Alert
2024-05-15T08:35:46.601Z,0.93,-0.53i 0.17j -0.74k,No Alert,No Alert
2024-05-15T08:35:47.601Z,0.83,-0.33i 0.01j -0.76k,No Alert,No Alert
2024-05-15T08:35:48.601Z,0.86,-0.34i 0.10j -0.78k,No Alert,No Alert
2024-05-15T08:35:49.601Z,0.87,-0.28i 0.19j -0.80k,No Alert,No Alert
2024-05-15T08:35:50.601Z,0.9,-0.24i 0.18j -0.85k,No Alert,No Alert
2024-05-15T08:35:51.601Z,0.91,-0.28i 0.14j -0.86k,No Alert,No Alert
2024-05-15T08:35:52.600Z,0.94,-0.30i 0.11j -0.88k,No Alert,No Alert
2024-05-15T08:35:53.601Z,0.95,-0.31i 0.09j -0.89k,No Alert,No Alert
2024-05-15T08:35:54.601Z,0.93,-0.34i 0.17j -0.85k,No Alert,No Alert
2024-05-15T08:35:55.601Z,0.98,-0.47i 0.26j -0.82k,No Alert,No Alert
2024-05-15T08:35:56.600Z,1.08,-0.49i 0.16j -0.95k,No Alert,No Alert
2024-05-15T08:35:57.601Z,1.01,-0.51i 0.09j -0.87k,No Alert,No Alert
2024-05-15T08:35:58.600Z,0.99,-0.50i -0.02j -0.86k,No Alert,No Alert
2024-05-15T08:35:59.600Z,1.17,-0.58i 0.03j -1.01k,No Alert,No Alert
2024-05-15T08:36:00.600Z,1.13,-0.52i -0.07j -1.01k,No Alert,No Alert
2024-05-15T08:36:01.601Z,1.06,-0.60i -0.11j -0.86k,No Alert,No Alert
2024-05-15T08:36:02.602Z,1.11,-0.65i -0.02j -0.91k,No Alert,No Alert
2024-05-15T08:36:03.601Z,1.05,-0.72i -0.02j -0.76k,No Alert,No Alert
2024-05-15T08:36:04.601Z,1.02,-0.75i -0.02j -0.68k,No Alert,No Alert
2024-05-15T08:36:05.601Z,1.01,-0.76i -0.01j -0.67k,No Alert,No Alert
2024-05-15T08:36:06.601Z,0.98,-0.79i -0.03j -0.58k,No Alert,No Alert
2024-05-15T08:36:07.602Z,0.95,-0.84i -0.01j -0.45k,No Alert,No Alert
2024-05-15T08:36:08.601Z,0.97,-0.80i 0.08j -0.53k,No Alert,No Alert
2024-05-15T08:36:09.601Z,0.95,-0.75i 0.06j -0.59k,No Alert,No Alert
2024-05-15T08:36:10.601Z,0.99,-0.67i 0.07j -0.72k,No Alert,No Alert
2024-05-15T08:36:11.601Z,0.94,-0.78i 0.22j -0.49k,No Alert,No Alert
2024-05-15T08:36:12.601Z,0.96,-0.83i -0.07j -0.48k,No Alert,No Alert
2024-05-15T08:36:13.601Z,0.97,-0.81i -0.07j -0.52k,No Alert,No Alert
2024-05-15T08:36:14.601Z,0.96,-0.79i 0.03j -0.55k,No Alert,No Alert
2024-05-15T08:36:15.602Z,0.95,-0.73i 0.03j -0.62k,No Alert,No Alert
2024-05-15T08:36:16.601Z,0.99,-0.74i 0.06j -0.65k,No Alert,No Alert
2024-05-15T08:36:17.601Z,0.97,-0.72i -0.04j -0.64k,No Alert,No Alert
2024-05-15T08:36:18.601Z,0.97,-0.72i -0.05j -0.64k,No Alert,No Alert
2024-05-15T08:36:19.602Z,0.95,-0.74i -0.06j -0.60k,No Alert,No Alert
2024-05-15T08:36:20.601Z,0.96,-0.75i -0.03j -0.60k,No Alert,No Alert
2024-05-15T08:36:21.600Z,1.01,-0.73i 0.00j -0.70k,No Alert,No Alert
2024-05-15T08:36:22.601Z,0.9,-0.77i -0.07j -0.45k,No Alert,No Alert
2024-05-15T08:36:23.602Z,0.77,-0.70i -0.23j -0.21k,No Alert,No Alert
2024-05-15T08:36:24.601Z,0.68,-0.48i -0.42j -0.23k,No Alert,No Alert
2024-05-15T08:36:25.601Z,0.83,-0.46i -0.61j -0.33k,No Alert,No Alert
2024-05-15T08:36:26.601Z,0.83,-0.41i -0.38j -0.61k,No Alert,No Alert
2024-05-15T08:36:27.602Z,0.49,-0.38i -0.15j -0.28k,No Alert,No Alert
2024-05-15T08:36:28.601Z,0.62,-0.48i -0.16j -0.36k,No Alert,No Alert
2024-05-15T08:36:29.601Z,0.72,-0.56i -0.17j -0.43k,No Alert,No Alert
2024-05-15T08:36:30.601Z,0.8,-0.61i -0.18j -0.48k,No Alert,No Alert
2024-05-15T08:36:31.602Z,0.85,-0.65i -0.19j -0.52k,No Alert,No Alert
2024-05-15T08:36:32.602Z,0.89,-0.67i -0.20j -0.54k,No Alert,No Alert
2024-05-15T08:36:33.602Z,0.92,-0.70i -0.19j -0.56k,No Alert,No Alert
2024-05-15T08:36:34.602Z,0.94,-0.71i -0.18j -0.58k,No Alert,No Alert
2024-05-15T08:36:35.603Z,0.95,-0.71i -0.18j -0.61k,No Alert,No Alert
2024-05-15T08:36:36.602Z,0.96,-0.69i -0.15j -0.65k,No Alert,No Alert
2024-05-15T08:36:37.601Z,0.96,-0.65i -0.14j -0.69k,No Alert,No Alert
2024-05-15T08:36:38.602Z,0.97,-0.63i -0.14j -0.72k,No Alert,No Alert
2024-05-15T08:36:39.602Z,0.97,-0.61i -0.14j -0.74k,No Alert,No Alert
2024-05-15T08:36:40.602Z,0.98,-0.60i -0.14j -0.76k,No Alert,No Alert
2024-05-15T08:36:41.603Z,0.98,-0.59i -0.14j -0.78k,No Alert,No Alert
2024-05-15T08:36:42.602Z,0.98,-0.58i -0.14j -0.78k,No Alert,No Alert
2024-05-15T08:36:43.602Z,0.99,-0.58i -0.13j -0.79k,No Alert,No Alert
2024-05-15T08:36:44.602Z,0.99,-0.57i -0.14j -0.79k,No Alert,No Alert
2024-05-15T08:36:45.602Z,0.99,-0.57i -0.14j -0.79k,No Alert,No Alert
2024-05-15T08:36:46.602Z,0.99,-0.57i -0.14j -0.80k,No Alert,No Alert
2024-05-15T08:36:47.602Z,0.99,-0.57i -0.14j -0.80k,No Alert,No Alert
2024-05-15T08:36:48.602Z,0.99,-0.56i -0.14j -0.80k,No Alert,No Alert
2024-05-15T08:36:49.602Z,0.99,-0.56i -0.13j -0.80k,No Alert,No Alert
2024-05-15T08:36:50.602Z,0.99,-0.56i -0.14j -0.81k,No Alert,No Alert
2024-05-15T08:36:51.602Z,0.99,-0.56i -0.14j -0.81k,No Alert,No Alert
2024-05-15T08:36:52.602Z,0.99,-0.56i -0.14j -0.81k,No Alert,No Alert
2024-05-15T08:36:53.602Z,0.99,-0.56i -0.14j -0.81k,No Alert,No Alert
2024-05-15T08:36:54.602Z,0.99,-0.55i -0.14j -0.81k,No Alert,No Alert
2024-05-15T08:36:55.602Z,0.99,-0.55i -0.14j -0.81k,No Alert,No Alert
2024-05-15T08:36:56.603Z,0.99,-0.55i -0.14j -0.81k,No Alert,No Alert
2024-05-15T08:36:57.602Z,1,-0.55i -0.14j -0.82k,No Alert,No Alert
2024-05-15T08:36:58.602Z,1,-0.55i -0.15j -0.82k,No Alert,No Alert
2024-05-15T08:36:59.601Z,0.99,-0.55i -0.15j -0.82k,No Alert,No Alert
2024-05-15T08:37:00.602Z,1,-0.55i -0.15j -0.82k,No Alert,No Alert
2024-05-15T08:37:01.603Z,1,-0.55i -0.16j -0.81k,No Alert,No Alert
2024-05-15T08:37:02.602Z,1,-0.55i -0.16j -0.82k,No Alert,No Alert
2024-05-15T08:37:03.602Z,1,-0.55i -0.16j -0.81k,No Alert,No Alert
2024-05-15T08:37:04.602Z,0.99,-0.55i -0.16j -0.81k,No Alert,No Alert
2024-05-15T08:37:05.602Z,1,-0.55i -0.16j -0.81k,No Alert,No Alert
2024-05-15T08:37:06.602Z,1,-0.55i -0.16j -0.82k,No Alert,No Alert
2024-05-15T08:37:07.601Z,1,-0.55i -0.16j -0.82k,No Alert,No Alert
2024-05-15T08:37:08.602Z,1,-0.52i -0.16j -0.84k,No Alert,No Alert
2024-05-15T08:37:09.602Z,0.55,0.14i 0.45j -0.29k,No Alert,No Alert
2024-05-15T08:37:10.602Z,1.23,1.18i 0.18j 0.30k,No Alert,No Alert
2024-05-15T08:37:11.602Z,2,1.94i 0.33j 0.37k,No Alert,No Alert
2024-05-15T08:37:12.602Z,2.18,2.17i 0.04j 0.13k,No Alert,No Alert
2024-05-15T08:37:13.603Z,2.67,2.67i -0.11j 0.16k,No Alert,No Alert
2024-05-15T08:37:14.603Z,3.15,3.03i -0.14j 0.88k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:37:15.602Z,3.2,3.16i -0.17j 0.45k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:37:16.603Z,3.25,3.23i -0.16j 0.26k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:37:17.602Z,3.45,3.44i -0.23j 0.05k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:37:18.602Z,3.12,3.10i -0.26j 0.16k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:37:19.603Z,3.32,3.32i -0.14j 0.05k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:37:20.602Z,3.51,3.50i 0.07j 0.24k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:37:21.602Z,3.13,3.11i -0.04j 0.34k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:37:22.603Z,3.4,3.35i -0.26j 0.53k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:37:23.602Z,3.49,3.46i -0.35j 0.24k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:37:24.602Z,3.22,3.20i -0.31j 0.17k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:37:25.602Z,3.43,3.41i -0.37j 0.11k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:37:26.602Z,3.58,3.57i -0.24j -0.06k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:37:27.602Z,3.22,3.21i -0.12j -0.07k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:37:28.602Z,2.55,2.55i -0.17j 0.05k,No Alert,No Alert
2024-05-15T08:37:29.603Z,2.37,2.36i -0.17j -0.04k,No Alert,No Alert
2024-05-15T08:37:30.602Z,2.77,2.72i -0.52j -0.06k,No Alert,No Alert
2024-05-15T08:37:31.603Z,2.07,2.02i -0.41j 0.22k,No Alert,No Alert
2024-05-15T08:37:32.604Z,1.57,1.48i -0.29j 0.43k,No Alert,No Alert
2024-05-15T08:37:33.603Z,1.25,1.09i -0.20j 0.59k,No Alert,No Alert
2024-05-15T08:37:34.602Z,1.09,0.82i -0.17j 0.70k,No Alert,No Alert
2024-05-15T08:37:35.603Z,0.89,0.81i -0.15j 0.34k,No Alert,No Alert
2024-05-15T08:37:36.603Z,0.87,0.86i -0.12j -0.09k,No Alert,No Alert
2024-05-15T08:37:37.603Z,1.01,1.01i -0.08j -0.09k,No Alert,No Alert
2024-05-15T08:37:38.603Z,1.42,1.41i -0.12j -0.17k,No Alert,No Alert
2024-05-15T08:37:39.603Z,1.3,1.29i -0.04j -0.16k,No Alert,No Alert
2024-05-15T08:37:40.603Z,1.23,1.22i 0.01j -0.13k,No Alert,No Alert
2024-05-15T08:37:41.603Z,1.02,1.01i -0.05j -0.12k,No Alert,No Alert
2024-05-15T08:37:42.603Z,0.68,0.67i -0.10j 0.05k,No Alert,No Alert
2024-05-15T08:37:43.603Z,0.59,0.49i -0.09j 0.32k,No Alert,No Alert
2024-05-15T08:37:44.604Z,0.64,0.35i -0.10j 0.52k,No Alert,No Alert
2024-05-15T08:37:45.604Z,0.72,0.27i -0.16j 0.65k,No Alert,No Alert
2024-05-15T08:37:46.603Z,0.79,0.20i -0.19j 0.74k,No Alert,No Alert
2024-05-15T08:37:47.603Z,0.85,0.15i -0.21j 0.80k,No Alert,No Alert
2024-05-15T08:37:48.603Z,0.89,0.12i -0.23j 0.85k,No Alert,No Alert
2024-05-15T08:37:49.604Z,0.92,0.10i -0.24j 0.88k,No Alert,No Alert
2024-05-15T08:37:50.603Z,0.94,0.08i -0.25j 0.91k,No Alert,No Alert
2024-05-15T08:37:51.603Z,0.96,0.07i -0.26j 0.93k,No Alert,No Alert
2024-05-15T08:37:52.603Z,0.98,0.06i -0.26j 0.94k,No Alert,No Alert
2024-05-15T08:37:53.603Z,0.99,0.05i -0.27j 0.95k,No Alert,No Alert
2024-05-15T08:37:54.603Z,0.99,0.05i -0.27j 0.96k,No Alert,No Alert
2024-05-15T08:37:55.603Z,1,0.04i -0.27j 0.96k,No Alert,No Alert
2024-05-15T08:37:56.603Z,1,0.04i -0.27j 0.96k,No Alert,No Alert
2024-05-15T08:37:57.603Z,1,0.04i -0.27j 0.97k,No Alert,No Alert
2024-05-15T08:37:58.604Z,1.01,0.04i -0.27j 0.97k,No Alert,No Alert
2024-05-15T08:37:59.603Z,1.01,0.04i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:00.604Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:01.603Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:02.603Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:03.603Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:04.603Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:05.603Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:06.604Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:07.603Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:08.605Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:09.604Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:10.604Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:11.604Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:12.604Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:13.604Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:14.604Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:15.602Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:16.604Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:17.604Z,1.01,0.04i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:18.603Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:19.604Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:20.604Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:21.604Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:22.604Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:23.604Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:24.604Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:25.604Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:26.604Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:27.604Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:28.604Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:29.604Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:30.603Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:31.604Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:32.604Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:33.603Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:34.604Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:35.604Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:36.604Z,1.01,0.03i -0.28j 0.97k,No Alert,No Alert
2024-05-15T08:38:37.604Z,1.01,0.04i -0.27j 0.98k,No Alert,No Alert
2024-05-15T08:38:38.603Z,1.02,0.03i -0.25j 0.98k,No Alert,No Alert
2024-05-15T08:38:39.603Z,1.02,0.03i -0.24j 0.99k,No Alert,No Alert
2024-05-15T08:38:40.603Z,1.02,0.02i -0.26j 0.98k,No Alert,No Alert
2024-05-15T08:38:41.604Z,1.02,0.02i -0.25j 0.98k,No Alert,No Alert
2024-05-15T08:38:42.604Z,1.01,0.03i -0.25j 0.98k,No Alert,No Alert
2024-05-15T08:38:43.604Z,1.01,0.03i -0.26j 0.98k,No Alert,No Alert
2024-05-15T08:38:44.603Z,1.01,0.03i -0.26j 0.98k,No Alert,No Alert
2024-05-15T08:38:45.604Z,1.01,0.03i -0.26j 0.98k,No Alert,No Alert
2024-05-15T08:38:46.604Z,1.01,0.03i -0.26j 0.98k,No Alert,No Alert
2024-05-15T08:38:47.604Z,1.01,0.03i -0.26j 0.98k,No Alert,No Alert
2024-05-15T08:38:48.604Z,1.01,0.03i -0.26j 0.98k,No Alert,No Alert
2024-05-15T08:38:49.604Z,1.01,0.03i -0.26j 0.98k,No Alert,No Alert
2024-05-15T08:38:50.604Z,1.01,0.03i -0.26j 0.98k,No Alert,No Alert
2024-05-15T08:38:51.608Z,1.01,0.03i -0.26j 0.98k,No Alert,No Alert
2024-05-15T08:38:52.604Z,1.01,0.03i -0.27j 0.98k,No Alert,No Alert
2024-05-15T08:38:53.605Z,1.01,0.03i -0.27j 0.98k,No Alert,No Alert
2024-05-15T08:38:54.605Z,1.01,0.03i -0.27j 0.98k,No Alert,No Alert
2024-05-15T08:38:55.604Z,1.01,0.03i -0.27j 0.98k,No Alert,No Alert
2024-05-15T08:38:56.604Z,1.01,0.03i -0.27j 0.98k,No Alert,No Alert
2024-05-15T08:38:57.604Z,1.01,0.03i -0.27j 0.98k,No Alert,No Alert
2024-05-15T08:38:58.605Z,1.01,0.03i -0.27j 0.98k,No Alert,No Alert
2024-05-15T08:38:59.604Z,1.03,0.09i -0.28j 0.98k,No Alert,No Alert
2024-05-15T08:39:00.604Z,1.3,0.77i -0.22j 1.03k,No Alert,No Alert
2024-05-15T08:39:01.604Z,1.43,1.10i -0.14j 0.90k,No Alert,No Alert
2024-05-15T08:39:02.605Z,1.21,0.86i -0.14j 0.85k,No Alert,No Alert
2024-05-15T08:39:03.604Z,1.84,1.70i -0.26j 0.63k,No Alert,No Alert
2024-05-15T08:39:04.604Z,1.91,1.83i -0.07j 0.56k,No Alert,No Alert
2024-05-15T08:39:05.604Z,1.88,1.79i -0.22j 0.55k,No Alert,No Alert
2024-05-15T08:39:06.604Z,1.17,1.00i -0.00j 0.60k,No Alert,No Alert
2024-05-15T08:39:07.604Z,1.74,1.67i -0.02j 0.50k,No Alert,No Alert
2024-05-15T08:39:08.605Z,2.34,2.30i -0.20j 0.42k,No Alert,No Alert
2024-05-15T08:39:09.604Z,1.79,1.71i -0.06j 0.53k,No Alert,No Alert
2024-05-15T08:39:10.604Z,2.36,2.33i -0.21j 0.36k,No Alert,No Alert
2024-05-15T08:39:11.604Z,2.72,2.68i -0.20j 0.36k,No Alert,No Alert
2024-05-15T08:39:12.604Z,2.32,2.27i -0.23j 0.43k,No Alert,No Alert
2024-05-15T08:39:13.605Z,1.91,1.85i -0.17j 0.44k,No Alert,No Alert
2024-05-15T08:39:14.605Z,1.28,1.18i -0.29j 0.39k,No Alert,No Alert
2024-05-15T08:39:15.604Z,1.17,1.03i -0.34j 0.45k,No Alert,No Alert
2024-05-15T08:39:16.604Z,1.13,1.05i -0.24j 0.33k,No Alert,No Alert
2024-05-15T08:39:17.602Z,0.86,0.71i -0.12j 0.46k,No Alert,No Alert
2024-05-15T08:39:18.605Z,1.2,1.14i -0.09j 0.36k,No Alert,No Alert
2024-05-15T08:39:19.604Z,1.3,1.25i -0.02j 0.36k,No Alert,No Alert
2024-05-15T08:39:20.605Z,1.37,1.34i -0.09j 0.30k,No Alert,No Alert
2024-05-15T08:39:21.605Z,1.28,1.24i -0.11j 0.29k,No Alert,No Alert
2024-05-15T08:39:22.606Z,1.3,1.26i -0.00j 0.31k,No Alert,No Alert
2024-05-15T08:39:23.605Z,1.98,1.96i -0.09j 0.29k,No Alert,No Alert
2024-05-15T08:39:24.604Z,2.53,2.51i -0.06j 0.37k,No Alert,No Alert
2024-05-15T08:39:25.605Z,2.94,2.91i -0.20j 0.40k,No Alert,No Alert
2024-05-15T08:39:26.604Z,2.82,2.80i -0.12j 0.28k,No Alert,No Alert
2024-05-15T08:39:27.604Z,2.72,2.71i -0.09j 0.22k,No Alert,No Alert
2024-05-15T08:39:28.605Z,2.73,2.71i -0.27j 0.18k,No Alert,No Alert
2024-05-15T08:39:29.605Z,3.03,3.01i -0.19j 0.24k,Alert: High Acceleration Detected!,No Alert
2024-05-15T08:39:30.605Z,2.27,2.26i -0.09j 0.03k,No Alert,No Alert
2024-05-15T08:39:31.604Z,2.74,2.73i -0.25j -0.03k,No Alert,No Alert
2024-05-15T08:39:32.605Z,2.06,2.01i -0.44j 0.03k,No Alert,No Alert
2024-05-15T08:39:33.604Z,1.67,1.58i -0.53j -0.02k,No Alert,No Alert
2024-05-15T08:39:34.605Z,1.51,1.40i -0.53j 0.17k,No Alert,No Alert
2024-05-15T08:39:35.603Z,1.23,1.13i -0.49j -0.04k,No Alert,No Alert
2024-05-15T08:39:36.604Z,1.02,0.83i -0.52j -0.29k,No Alert,No Alert
2024-05-15T08:39:37.604Z,0.77,0.55i -0.31j -0.44k,No Alert,No Alert
2024-05-15T08:39:38.604Z,0.53,0.47i -0.24j -0.04k,No Alert,No Alert
2024-05-15T08:39:39.603Z,0.8,0.38i 0.08j 0.70k,No Alert,No Alert
2024-05-15T08:39:40.604Z,0.82,0.17i 0.17j 0.79k,No Alert,No Alert
2024-05-15T08:39:41.604Z,0.4,0.05i 0.20j 0.34k,No Alert,No Alert
2024-05-15T08:39:42.604Z,0.23,-0.17i -0.07j 0.14k,No Alert,No Alert
2024-05-15T08:39:43.604Z,0.29,-0.17i 0.08j 0.21k,No Alert,No Alert
2024-05-15T08:39:44.604Z,0.19,-0.09i -0.02j 0.17k,No Alert,No Alert
2024-05-15T08:39:45.606Z,0.48,-0.29i 0.23j 0.31k,No Alert,No Alert
2024-05-15T08:39:46.604Z,0.55,0.08i 0.35j 0.42k,No Alert,No Alert
2024-05-15T08:39:47.605Z,0.59,-0.33i 0.15j 0.47k,No Alert,No Alert
2024-05-15T08:39:48.604Z,0.72,-0.15i 0.24j 0.67k,No Alert,No Alert
2024-05-15T08:39:49.604Z,0.53,-0.08i -0.12j 0.51k,No Alert,No Alert
2024-05-15T08:39:50.604Z,0.17,0.06i -0.09j 0.13k,No Alert,No Alert
2024-05-15T08:39:51.604Z,0.35,0.22i -0.17j 0.21k,No Alert,No Alert
2024-05-15T08:39:52.604Z,0.39,0.27i -0.27j -0.08k,No Alert,No Alert
2024-05-15T08:39:53.604Z,0.55,0.24i -0.17j -0.46k,No Alert,No Alert
2024-05-15T08:39:54.604Z,0.61,0.10i -0.38j -0.47k,No Alert,No Alert
2024-05-15T08:39:55.604Z,0.5,-0.12i -0.42j -0.25k,No Alert,No Alert
2024-05-15T08:39:56.604Z,0.34,-0.23i -0.06j -0.25k,No Alert,No Alert
2024-05-15T08:39:57.603Z,0.36,-0.11i -0.25j -0.23k,No Alert,No Alert
2024-05-15T08:39:58.604Z,0.15,0.07i -0.13j -0.03k,No Alert,No Alert
2024-05-15T08:39:59.605Z,0.18,0.03i -0.08j 0.16k,No Alert,No Alert
2024-05-15T08:40:00.604Z,0.47,-0.01i -0.47j 0.06k,No Alert,No Alert
2024-05-15T08:40:01.603Z,0.6,-0.08i -0.56j -0.21k,No Alert,No Alert
2024-05-15T08:40:02.604Z,0.56,-0.03i -0.44j -0.35k,No Alert,No Alert
2024-05-15T08:40:03.604Z,0.48,-0.18i -0.38j -0.23k,No Alert,No Alert
2024-05-15T08:40:04.604Z,1.08,0.68i -0.82j -0.20k,No Alert,No Alert
2024-05-15T08:40:05.604Z,1.51,1.29i -0.79j -0.03k,No Alert,No Alert
2024-05-15T08:40:06.604Z,0.92,0.81i -0.43j -0.10k,No Alert,No Alert
2024-05-15T08:40:07.604Z,0.55,0.54i -0.09j 0.06k,No Alert,No Alert
2024-05-15T08:40:08.604Z,1.19,1.03i -0.39j -0.45k,No Alert,No Alert
2024-05-15T08:40:09.605Z,1.24,0.98i -0.33j -0.70k,No Alert,No Alert
2024-05-15T08:40:10.605Z,0.88,0.65i -0.45j -0.38k,No Alert,No Alert
2024-05-15T08:40:11.604Z,1.01,0.80i -0.53j -0.31k,No Alert,No Alert
2024-05-15T08:40:12.604Z,1.73,1.39i -0.62j -0.83k,No Alert,No Alert
2024-05-15T08:40:13.605Z,2.11,2.09i -0.03j -0.31k,No Alert,No Alert
2024-05-15T08:40:14.604Z,1.66,1.54i -0.27j -0.56k,No Alert,No Alert
2024-05-15T08:40:15.604Z,1.61,1.56i -0.36j -0.17k,No Alert,No Alert
2024-05-15T08:40:16.604Z,1.24,1.12i -0.49j -0.17k,No Alert,No Alert
2024-05-15T08:40:17.604Z,1.76,1.65i -0.28j -0.53k,No Alert,No Alert
2024-05-15T08:40:18.604Z,2.37,2.28i -0.03j -0.64k,No Alert,No Alert
2024-05-15T08:40:19.604Z,2.42,2.41i -0.24j -0.13k,No Alert,No Alert
2024-05-15T08:40:20.604Z,2.53,2.52i -0.14j 0.25k,No Alert,No Alert
2024-05-15T08:40:21.604Z,2.51,2.51i 0.13j -0.14k,No Alert,No Alert
2024-05-15T08:40:22.605Z,2.47,2.42i 0.45j -0.19k,No Alert,No Alert
2024-05-15T08:40:23.605Z,2.19,2.04i 0.53j -0.57k,No Alert,No Alert
2024-05-15T08:40:24.604Z,2.63,2.57i 0.54j -0.10k,No Alert,No Alert
2024-05-15T08:40:25.604Z,2.49,2.40i 0.60j -0.26k,No Alert,No Alert
2024-05-15T08:40:26.605Z,2.32,2.18i 0.79j 0.09k,No Alert,No Alert
2024-05-15T08:40:27.604Z,2.61,2.50i 0.22j 0.71k,No Alert,No Alert
